channel_name,channel_slug,video_id,entry_title,video_url,live_status,duration_seconds,view_count,source_tab,fetched_at,workflow_status,transcript_status,needs_review,transcript_provider,transcript_artifact_path,transcript_requested_at,transcript_completed_at,transcript_error,json_path
Kenny Finance,kenny-finance-streams,tDEfk02k3zo,[99/365] SOURCING 50 BUSINESSES FOR HITTING 50K SUBS!!!,https://www.youtube.com/watch?v=tDEfk02k3zo,was_live,9360.0,625,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/tDEfk02k3zo.json,2026-05-06T03:18:59.927351+00:00,2026-05-06T03:19:04.138129+00:00,,data/raw/youtube/kenny-finance-streams/videos/tDEfk02k3zo.json
Kenny Finance,kenny-finance-streams,uq46wuvse2k,[53/365] FINDING UNDERVALUED STOCKS ON A SUNDAY,https://www.youtube.com/watch?v=uq46wuvse2k,was_live,8683.0,355,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/uq46wuvse2k.json,2026-05-06T03:15:29.962441+00:00,2026-05-06T03:15:37.922796+00:00,,data/raw/youtube/kenny-finance-streams/videos/uq46wuvse2k.json
Kenny Finance,kenny-finance-streams,uujShWMy208,[83/365] STOCKS MOST IMPACTED BY AI,https://www.youtube.com/watch?v=uujShWMy208,was_live,8660.0,227,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/uujShWMy208.json,2026-05-06T03:15:41.116797+00:00,2026-05-06T03:15:52.511411+00:00,,data/raw/youtube/kenny-finance-streams/videos/uujShWMy208.json
Kenny Finance,kenny-finance-streams,uwpd45ZuY2M,🔴LIVE AT CES 2026 | DAY 2 (ROBOTS TECH & AI),https://www.youtube.com/watch?v=uwpd45ZuY2M,was_live,7531.0,272,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/uwpd45ZuY2M.json,2026-05-06T03:15:52.512404+00:00,2026-05-06T03:15:58.932424+00:00,,data/raw/youtube/kenny-finance-streams/videos/uwpd45ZuY2M.json
Kenny Finance,kenny-finance-streams,vKFmjQ_J610,[30/365] RANKING TOP AI STOCKS OF 2025,https://www.youtube.com/watch?v=vKFmjQ_J610,was_live,13443.0,178,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/vKFmjQ_J610.json,2026-05-06T03:16:07.643121+00:00,2026-05-06T03:16:15.565523+00:00,,data/raw/youtube/kenny-finance-streams/videos/vKFmjQ_J610.json
Kenny Finance,kenny-finance-streams,vZOzVKh6fmQ,[14/365] VIBE CODING WITH CHAT AND RANKING YOUTUBER BUSINESSES,https://www.youtube.com/watch?v=vZOzVKh6fmQ,was_live,6459.0,203,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/vZOzVKh6fmQ.json,2026-05-06T03:16:21.349158+00:00,2026-05-06T03:16:26.505258+00:00,,data/raw/youtube/kenny-finance-streams/videos/vZOzVKh6fmQ.json
Kenny Finance,kenny-finance-streams,viKpE4aBdoc,[11/365] BUILDING A HOLDING COMPANY WITH CHAT,https://www.youtube.com/watch?v=viKpE4aBdoc,was_live,6439.0,219,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/viKpE4aBdoc.json,2026-05-06T03:16:04.369174+00:00,2026-05-06T03:16:07.642129+00:00,,data/raw/youtube/kenny-finance-streams/videos/viKpE4aBdoc.json
Kenny Finance,kenny-finance-streams,wdRBxIGZhSo,[117/365] IS THE AI BUBBLE ABOUT TO POP THIS WEEK?,https://www.youtube.com/watch?v=wdRBxIGZhSo,was_live,6250.0,250,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/wdRBxIGZhSo.json,2026-05-06T03:16:26.506471+00:00,2026-05-06T03:16:29.055927+00:00,,data/raw/youtube/kenny-finance-streams/videos/wdRBxIGZhSo.json
Kenny Finance,kenny-finance-streams,x0oFILWH18s,🔴LIVE AT CES 2026 | DAY 3 (INSANE ROBOTS),https://www.youtube.com/watch?v=x0oFILWH18s,was_live,6247.0,402,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/x0oFILWH18s.json,2026-05-06T03:16:35.226972+00:00,2026-05-06T03:16:41.626707+00:00,,data/raw/youtube/kenny-finance-streams/videos/x0oFILWH18s.json
Kenny Finance,kenny-finance-streams,xiZfB1p08z8,"LIVE: MAG 7 EARNINGS (GOOG, MSFT, META, AMZN) [119/365]",https://www.youtube.com/watch?v=xiZfB1p08z8,was_live,4730.0,200,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/xiZfB1p08z8.json,2026-05-06T03:16:45.021909+00:00,2026-05-06T03:16:50.989008+00:00,,data/raw/youtube/kenny-finance-streams/videos/xiZfB1p08z8.json
Kenny Finance,kenny-finance-streams,y8wdKqVFg-Q,[76/365] DAY 1 in MIAMI. HUNTING FOR DEALS AND REAL ESTATE,https://www.youtube.com/watch?v=y8wdKqVFg-Q,was_live,4232.0,299,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/y8wdKqVFg-Q.json,2026-05-06T03:16:55.774165+00:00,2026-05-06T03:17:21.950792+00:00,,data/raw/youtube/kenny-finance-streams/videos/y8wdKqVFg-Q.json
Kenny Finance,kenny-finance-streams,yejY2RrAPl8,[10/365] SOURCING BUSINESSES LIVE WITH CHAT,https://www.youtube.com/watch?v=yejY2RrAPl8,was_live,7651.0,378,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/yejY2RrAPl8.json,2026-05-06T03:17:21.950792+00:00,2026-05-06T03:17:28.072025+00:00,,data/raw/youtube/kenny-finance-streams/videos/yejY2RrAPl8.json
Kenny Finance,kenny-finance-streams,yw6MXbnQn5I,[101/365] IRL STREAM IN LA,https://www.youtube.com/watch?v=yw6MXbnQn5I,was_live,4509.0,224,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/yw6MXbnQn5I.json,2026-05-06T03:17:43.601025+00:00,2026-05-06T03:17:45.564217+00:00,,data/raw/youtube/kenny-finance-streams/videos/yw6MXbnQn5I.json
Kenny Finance,kenny-finance-streams,z57_1zXDqOQ,[85/365] CAN CLAUDE RUN MY PRIVATE EQUITY FUND?,https://www.youtube.com/watch?v=z57_1zXDqOQ,was_live,8081.0,659,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/z57_1zXDqOQ.json,2026-05-06T03:17:45.565681+00:00,2026-05-06T03:17:52.748380+00:00,,data/raw/youtube/kenny-finance-streams/videos/z57_1zXDqOQ.json
Kenny Finance,kenny-finance-streams,z_G2QhBgib8,[56/365] UNPACKING NVIDIA EARNINGS,https://www.youtube.com/watch?v=z_G2QhBgib8,was_live,6573.0,365,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/z_G2QhBgib8.json,2026-05-06T03:17:52.749379+00:00,2026-05-06T03:18:00.706259+00:00,,data/raw/youtube/kenny-finance-streams/videos/z_G2QhBgib8.json
Kenny Finance,kenny-finance-streams,zty5uTYD3kU,[85/365] CAN CLAUDE RUN MY PRIVATE EQUITY FUND?,https://www.youtube.com/watch?v=zty5uTYD3kU,was_live,206.0,142,streams,2026-05-06T02:38:06.455001+00:00,needs_review,failed,true,supadata,,2026-05-06T03:19:22.649590+00:00,,Transcript job started asynchronously for https://www.youtube.com/watch?v=zty5uTYD3kU: bd755853-1081-4d3e-a354-e035dce4cbc4,data/raw/youtube/kenny-finance-streams/videos/zty5uTYD3kU.json
